query,answer,image,image_path,sub_queries
How many walkways are in front of the Tokushima Airport?,two,ba3d74f7a94a177ad4481ab450d46a50,ba3d74f7a94a177ad4481ab450d46a50.jpg,walkways| Tokushima Airport
What color is the globe in the middle of this advertisement for Strictly Come Dancing?,gold,b575c85ce7a9048f7f63e4523bdce551,b575c85ce7a9048f7f63e4523bdce551.jpg,advertisement| Strictly Come Dancing| globe
How many uniform options were there for the 2016 Atlanta Falcons season?,three,d2ef61451bf88b7341fe6c1dd1c0fdff,5e994d685e7bde8bea6edbce9c5c45cc.jpg,2016 Atlanta Falcons season| uniform options
What color are the players' pants for the 2017 Atlanta Falcons season?,white,5e994d685e7bde8bea6edbce9c5c45cc,d2ef61451bf88b7341fe6c1dd1c0fdff.jpg,players' pants| 2017 Atlanta Falcons season
How many uniform options for the 2018 Atlanta Falcons season included white pants?,three,b921d96063c284bc69c2b713a0bb7096,5e994d685e7bde8bea6edbce9c5c45cc.jpg,2018 Atlanta Falcons season| uniform options| white pants
How many uniform options from the 2019 Atlanta Falcons season feature a red shirt?,one,3536cd9761cf8d5be1f4f61b8a83bbdb,d2ef61451bf88b7341fe6c1dd1c0fdff.jpg,2019 Atlanta Falcons season| uniform options| red shirt
Does Ed Sheeran have straight hair?,no,999f5e2e7d3e91808ced5907d5c97bd0,4dd032297218ae600b566ca4c98e0e6e.jpg,Ed Sheeran| hair texture| straight
What is the background color of the poster for ÷ Tour?,blue,5a63329e10f903cd95667d6b8fc3bdb3,9e756e9d8b55cff28e2bbceab6c58332.jpg,poster| ÷ Tour| background color
What color is the background of the mindy project?,blue,953b9f42d829a5ddf42ba4da37c80841,953b9f42d829a5ddf42ba4da37c80841.jpg,background| Mindy Project
What is attached to Mark Webber's ear?,headset,ecc797ecdc1cc6f36852dc924b3b4b91,ecc797ecdc1cc6f36852dc924b3b4b91.jpg,Mark Webber| ear| attached object
What body part is LeBron James touching?,hip,79bea05a6f9e56d56fb458bb81ce7087,ac4634c38e24bf329e543256bc5c938a.jpg,LeBron James| body part| touching
What primary color besides red makes up this logo for EFL League Two?,blue,97e36d22aebc632ca3bb06307a5e3be9,e688dcb8f6dbca72bc5194dc26c709b1.jpg,EFL League Two| logo| primary color besides red
How many photos make up this collage of Grenoble?,five,8ee59b42922bdca84b56103203079484,8ee59b42922bdca84b56103203079484.jpg,collage| Grenoble| photos
How many singers are in g.o.d?,five,5fd7f5e4966fc7b9f45887aa2bc8772a,818cc5ed7631db4298d373ef7736ba6e.jpg,g.o.d| singers| number
How many colors make up the flag for the United States?,three,4c6e0c8d6b9223bd435809e52eecd008,8df1d90b9ceeaa013da51ac147caeebb.jpg,flag| United States| colors
How many people are on the cover of The Long Way Home (2013 film)?,six,7dce3c8d29e93d3b42aad837059a08ae,7dce3c8d29e93d3b42aad837059a08ae.jpg,cover| The Long Way Home (2013 film)| number of people
How many people athletes have on green shirts at 800 metres,2,0261558127c48759da3d141f39e532e4,9e23bb41ef807a7d0d32fa0e87e3086c.jpg,athletes| green shirts| 800 metres
How many different symbols are in Kannada?,four,91c90d29ba0a618028af3da2e67a2823,91c90d29ba0a618028af3da2e67a2823.jpg,different symbols| Kannada
What is on Takuma Sato's head?,hat,c4d2ee3c79ee8f1654109797ce6022fa,fbb9824c2944bbc4b9f1200f8274e296.jpg,Takuma Sato| head
Is the color green present in the A. J. Foyt Enterprises logo?,no,35dc6c2976a4aee88d896fb867befd24,798952cf95568a6bc97ee6b5465a1c10.jpg,A. J. Foyt Enterprises| logo| color green
How many of Doc McStuffins' hands are visible in the image?,two,86f76e2d21603ab89edfca39840eb155,86f76e2d21603ab89edfca39840eb155.jpg,Doc McStuffins| hands| image
What is the wall of the background made of in the 21 Jump Street logo?,bricks,830e3d66b02957ada3bac362f2abd8c2,830e3d66b02957ada3bac362f2abd8c2.jpg,21 Jump Street| logo| wall| background| material
What color is the Brooklyn Bridge?,grey,45cdcce4a5039430c41b07bd3ee16d5f,45cdcce4a5039430c41b07bd3ee16d5f.jpg,Brooklyn Bridge| color
What does Ned Wertimer have on his face,mustache,c8346ce6775daa6265f6c981378547b8,fd6f9e2978313e459847fa5896a1a474.jpg,Ned Wertimer| face
What color hair does Elizabeth Berkley have?,blonde,619ac0046d44cb0230221e44a7d7574f,619ac0046d44cb0230221e44a7d7574f.jpg,Elizabeth Berkley| hair color
What animal is the pin being worn by Lark Voorhies?,turtle,4ebb6d6a8b4d8cc03271a0b9f09eda3b,4ebb6d6a8b4d8cc03271a0b9f09eda3b.jpg,Lark Voorhies| pin| animal
What portion of the Jordan Grand Prix logo has a large black circle?,beginning,d969ceafa603334eaac0474944681348,71ba429fb55c66c1f51909e6365f91d7.jpg,Jordan Grand Prix| logo| large black circle
How many legs is the character in the Lincoln City F.C. logo standing on?,one,fb907daf5e88b9e35de699e6162f0331,c975bdb3f2c83d0976fe932195275c46.jpg,Lincoln City F.C.| logo| character| legs
What color is the woman's dress on the right on the poster of Nil Battey Sannata?,red,9d3d8ad4942b1bb99e30c438e67e0798,9d3d8ad4942b1bb99e30c438e67e0798.jpg,poster| Nil Battey Sannata| woman's dress| color
What is the structure spanning across the water in this photo of Sydney?,bridge,2d6cdcc1ce5a038f2f8e6fe3e2a804f6,f4c91e6ac63905b0b6c8a39704dc98c2.jpg,structure| water| photo| Sydney
What color is The New York Times logo?,black,45ed8ff94999d33a21aea52cfbe3d308,2e16c0c2947d4bc6e9ca14827f81fb69.jpg,The New York Times| logo
What type of events are played at the green field in the middle left picture in Melbourne?,sports,b1e3471501fed319044afd363afc295a,402c43abdd46d38b0caa7e2493032bcd.jpg,green field| events| Melbourne
What color is the background of the logo in EFL League One?,white,052e287597c92c61f5b15f585513b2b4,052e287597c92c61f5b15f585513b2b4.jpg,EFL League One| logo| background color
Does Nice have a ferris wheel?,yes,6692b91c91127137af1dbe0eb0e57b8c,6692b91c91127137af1dbe0eb0e57b8c.jpg,Nice| ferris wheel
What kind of tree can be seen on a top right picture of Las Palmas?,palm,b4f9c96be63a3abb9def1999b3fb1ddd,d5c2d93d2548de4f73262bdfd0e3c7d9.jpg,Las Palmas| tree| top right picture
How many men are on the poster for Tango Charlie?,two,0a9e7c7ee4e45f34b855caa45c908206,0a9e7c7ee4e45f34b855caa45c908206.jpg,poster| Tango Charlie| number of men
What animal is at the top of the The Forest (2009 film),cheetah,4fc8cf1ae02638d1df68ef84241e2093,4fc8cf1ae02638d1df68ef84241e2093.jpg,The Forest (2009 film)| animal| top
What symbol is on the flag for Sweden?,cross,22ca3078a19c5898d8f173a6ae5d69e8,500d5fca89b94dbc7f1540e5dc45b026.jpg,flag| Sweden| symbol
What structure is at the top of the Stockport County F.C.'s logo?,castle,396e87f6209e96943fed3fc8d0ed21ff,396e87f6209e96943fed3fc8d0ed21ff.jpg,Stockport County F.C. | logo | structure
How many stars does the Huddersfield Town A.F.C. have on their logo?,three,c34dbf3e2289e0378213791e1bf182d2,c34dbf3e2289e0378213791e1bf182d2.jpg,Huddersfield Town A.F.C.| logo| stars
What color is the background of the logo for My Three Sons?,blue,2e74be131b014c9b79ae8f3bceaf9ed4,2e74be131b014c9b79ae8f3bceaf9ed4.jpg,background| logo| My Three Sons
What type of facial hair does S. A. Ashokan have?,moustache,78ad91dc2167268a5d19d5971470de05,878cf028eac644ef151407bc207796c6.jpg,S. A. Ashokan| facial hair type
The cover of Neverwinter Nights has a symbol that resembles what part of the human anatomy?,eye,b8e4b769eb97ba40badf46f5ee222abb,b8e4b769eb97ba40badf46f5ee222abb.jpg,cover| Neverwinter Nights| symbol| human anatomy
How many pictures of Baku are in this collage?,sixteen,8cc92784d3f3cc003ca3c0105d2d694a,8cc92784d3f3cc003ca3c0105d2d694a.jpg,collage| Baku| pictures
How many people are in the picture of How I Met Your Mother,four,08f3a8eb12378a9d90d7c567afe3e3c3,08f3a8eb12378a9d90d7c567afe3e3c3.jpg,How I Met Your Mother| picture| number of people
Is Alex Vause wearing glasses?,yes,0ba22c5e934592d718f1ff9087bf6161,0ba22c5e934592d718f1ff9087bf6161.jpg,Alex Vause| glasses
What color are the wing mirrors on this Group Racing Developments car?,green,4b4e707cf8ce09b3dd276fe5e5d80f98,cfdd0786eda0a3a6645a57c1df26e027.jpg,Group Racing Developments| car| wing mirrors color
What color pants were worn in the 2004 Pittsburgh Steelers season?,gold,3668faedce2f16b14500c8c6adee319b,2b1c33cdf8ee1ee8fa27581db46875bf.jpg,2004 Pittsburgh Steelers season| color pants
How many uniform options shown here for the 2004 Dallas Cowboys season include gray pants?,two,1f6e8579231249126a1c20e66e49216f,ddb0c16fe6af0880aeafec2502a78bef.jpg,2004 Dallas Cowboys season| uniform options| gray pants
How many arrows are on The Get Down logo?,two,ee350cabe098b6fdc9adf37d81d625f1,57bfd6ec2d632471e96faa22db5cd2c4.jpg,The Get Down| logo| arrows
What kind of lot is directly in front of Shea Stadium?,parking,141f3250c5bfa52940f2ff4ff0df2fe1,141f3250c5bfa52940f2ff4ff0df2fe1.jpg,Shea Stadium| lot| directly in front
What is the man in Get on Up (film) holding in his hand?,microphone,e7ed81b0d2a00c1821182ceb16e222b7,e7ed81b0d2a00c1821182ceb16e222b7.jpg,man| Get on Up (film)| hand
What color is the wall of  the Collblanc (Barcelona Metro),white,1e6c6e292e3171361e6cd370fe22efc5,1e6c6e292e3171361e6cd370fe22efc5.jpg,Collblanc (Barcelona Metro)| wall color
Are there yellow walls inside the Foc (Barcelona Metro)?,no,6ce27f7119518b07cdb0d66fed269a8f,1e6c6e292e3171361e6cd370fe22efc5.jpg,Foc (Barcelona Metro)| yellow walls
What kind of animal is the main character in Crash Bandicoot 2: Cortex Strikes Back?,fox,f8c6b8a3e5e23beb09475a5952969639,f8c6b8a3e5e23beb09475a5952969639.jpg,animal| main character| Crash Bandicoot 2: Cortex Strikes Back
What is Crash Bandicoot riding on the Crash Bandicoot: Warped cover?,motorcycle,1a7524701412ef03681f6ded23cfc848,1a7524701412ef03681f6ded23cfc848.jpg,Crash Bandicoot| riding| Crash Bandicoot: Warped cover
What is the character above the Crash Team Racing logo holding?,trophy,543f4d32593fda2c2d1f4af865bcf350,543f4d32593fda2c2d1f4af865bcf350.jpg,Crash Team Racing| logo| character| holding
How many people are on the cover of Jak 3?,1,fe1aac3d9ceac432e1de8e068e8394c4,32361ca07921e2e88b59d21f01081ec5.jpg,cover| Jak 3| people
Is the clover in the inner or outer circle of the Celtic F.C. logo?,inner,be2a001f59fcfe989a53c9f12aa82b0f,51c3cac40b6aa2ae0267d74632ffb524.jpg,Celtic F.C. logo| clover| inner circle| outer circle
How many referees are on the field in this photo from the 2004 NFL season?,two,3cf59c460286fb52bdcb8df9af52a8c3,4ff83a3c8daf4e06dcdff4b2a9b38dd9.jpg,referees| field| photo| 2004 NFL season
"During the 2010 NFL season, the Rams home uniforms colors were yellow and what?",blue,fa414ac2db6b3677d27325e5f184b8e3,80c6d9c1393c4b10eacaf9b1cc344d07.PNG,2010 NFL season| Rams| home uniforms| yellow
Are there any mountains present in the photo of Sappada?,yes,31bc7791c4b62a8a9b5c92b8708a3db6,5de9907e755c4afb0aa0c4411c369f83.JPG,mountains| photo| Sappada
What sport are they seen playing here in Sapporo?,baseball,b1d7f2c40e1665bac8eb46d209d8f215,8471a3361c9303b2627d896cb1ecb299.jpg,sport| Sapporo
How many different colored stripes are on the flag for the Indian National Congress?,three,062518e869e2cef376d290792b6c5f51,062518e869e2cef376d290792b6c5f51.jpg,Indian National Congress| flag| colored stripes
What is the color of the background for the Knots Landing logo?,white,5f058664682b34a97f80b18a51d6e161,0fc1c40eaec77ad124efe5ac68269739.jpg,Knots Landing| logo| background color
How many points does the star have in the Portsmouth F.C. logo?,eight,573f4492421035feab3c2899ff939667,573f4492421035feab3c2899ff939667.jpg,Portsmouth F.C.| logo| star| points
What shape is the logo for Sheffield United F.C.?,circle,e209b5aa6b50e179da8fe338baa8c446,e209b5aa6b50e179da8fe338baa8c446.jpg,Sheffield United F.C.| logo| shape
Is Melbourne next to a body of water?,yes,b1e3471501fed319044afd363afc295a,7b234a3979c1417611833cfa38f4f651.jpg,Melbourne| body of water
How many characters are sitting at the table in Space Ghost Coast to Coast?,three,e5a6c95190cf5d692e9f1f42c2508f4e,e5a6c95190cf5d692e9f1f42c2508f4e.jpg,characters| sitting| table| Space Ghost Coast to Coast
What object is in the middle of the table in the Drunk History title screen?,book,ceca962a3d5796d0824ee2926473697b,ceca962a3d5796d0824ee2926473697b.jpg,table| Drunk History title screen| object
What is the background color in this advertisement for Chelsea Lately?,black,43f92ac79aaacfc3f3edfbece6891924,43f92ac79aaacfc3f3edfbece6891924.jpg,advertisement| Chelsea Lately| background color
What is the man wearing on his face in the movie poster for Cant Buy Me Love (film),sunglasses,eef16bd469a43f2c9ac8842b63d5f842,eef16bd469a43f2c9ac8842b63d5f842.jpg,movie poster| Cant Buy Me Love (film)| man| face
what color is the bull on the Wexford F.C. logo,red,c91fd028a705176d890cd411c9f9066a,c91fd028a705176d890cd411c9f9066a.jpg,Wexford F.C.| logo| bull color
Is the cross on the flag for Sweden blue or yellow in color?,yellow,22ca3078a19c5898d8f173a6ae5d69e8,0d6419f12022639e7dad84327cff9e7e.jpg,cross| flag| Sweden| blue| yellow
What is the primary color of the flag behind Luo Ying?,red,5116f01affda9c23db2ab347cfc99177,3eecfc9a64d80125c302670c7e95ddc5.jpg,Luo Ying| flag| primary color
What is the main color of the jersey Luo Yu is wearing?,blue,3eecfc9a64d80125c302670c7e95ddc5,671d71eda762321a81050a8217899712.jpg,Luo Yu| jersey| main color
What sport is Bao Yixin playing?,badminton,7f806747b2e2c54f7290281a123d4198,7f806747b2e2c54f7290281a123d4198.jpg,Bao Yixin| sport
What object is in front of Greysia Polii?,net,c195f997b61efb998765467d1e72bccb,8c5e51360982ee3a19ff1de7256c50fb.JPG,object| Greysia Polii
How many fingers is Miyuki Maeda holding up?,five,8cdc9b8b7f8b604dd07e494f2a7e0890,26954a81d5e0910f9365070d629b7c72.jpg,Miyuki Maeda| fingers
Are there any bridge supports in the water of the river in Shanghai?,yes,6f9f0fcd29a1ec53f4d772aa4825095d,cbc03d2bbd99c131f16f2cca53ddde9e.jpg,bridge supports| water| river| Shanghai
"What landform is in the background in this photo of Burbank, California?",mountains,c06e26f518f941cf9f69db8a5041e0e5,4aa5866073fcc9bc780bc21f061d4863.JPG,"photo| Burbank, California| landform"
What is around the neck of David Guetta?,headphones,4da6e5db8f3aca38d4705db24d1fbb38,4da6e5db8f3aca38d4705db24d1fbb38.jpg,David Guetta| neck
What type of object is each person holding in The Black Eyed Peas?,microphone,b414f468478818a56b68a7252d49678a,443a9bb5e220aa04813de66a2fa2e49e.jpg,The Black Eyed Peas| objects| holding
In the poster for Legally Blonde (musical) what does the woman have on a leash?,dog,c0aae4eed8bcfd67c8d3e26762bd902f,8a2f0b773512b7b87467eddd3ac79940.jpg,poster| Legally Blonde (musical)| woman| leash
What animal is at the bottom left of Game of Thrones logo?,wolf,1ae83e2b5402090faff196e5b7e356f3,1ae83e2b5402090faff196e5b7e356f3.jpg,Game of Thrones| logo| animal| bottom left
What is J Balvin wearing around his neck?,necklace,0970521921609cc3f7b89fc8fb965e7d,0970521921609cc3f7b89fc8fb965e7d.jpg,J Balvin| wearing| neck
What position does the Brentford F.C. player from the 1902 season have his arms in?,crossed,a16960fe43617e517425a95215fa7c3f,c7ade012de82659e8c5ca45679eee528.JPG,Brentford F.C.| player| 1902 season| arms position
In what position does 1903–04 Brentford F.C. season have his arms?,crossed,587fca3573d068bdb9d2c7c7ef25c434,2998d424fa89c83508a1ae4d8c596b67.jpg,1903–04 Brentford F.C. season| position| arms
What is on David Ferrer's wrists?,wristbands,f6b033b9422406514eaf9cdea7c6e4d2,1d1853885759fd0494ad71714680ba15.jpg,David Ferrer| wrists
Is Tommy Robredo a tennis player?,yes,e25b00826682eb72a40356c338b3e0ab,29e399e2ef0475aba35057d90f24f6e5.jpg,Tommy Robredo| tennis player
What is in the middle of the flag for Argentina?,sun,282e49b22dcac1b0df28d72fc6125c47,a67035b3a7c3b3309775ab02c92281aa.jpg,flag| Argentina| middle
How many uniform options are shown here for the 1995 Denver Broncos season?,two,43c7e0bb61abc7fde3d5a0349698db09,a8f95f8f1db8f37754ded180a22b4438.jpg,uniform options| 1995 Denver Broncos season
What shape is under the first letter in the Arrowhead Stadium logo?,triangle,1c3d749cfe8b4d5cda44f88eedaced4e,c753f1759e104b8a824eaf527cd0bd96.jpg,Arrowhead Stadium| logo| shape| first letter
What shape is the object in Strictly Come Dancing?,globe,b575c85ce7a9048f7f63e4523bdce551,b575c85ce7a9048f7f63e4523bdce551.jpg,object| Strictly Come Dancing
What type of facial hair does the man in Bohemian Rhapsody (film) have?,mustache,f4dd234b03a63a8f028ff86bcafc1048,f4dd234b03a63a8f028ff86bcafc1048.jpg,facial hair| man| Bohemian Rhapsody (film)
What animals are on the rood of the Hampstead Theatre?,birds,24b851f7f48751e696401f0365d3de01,50ded0298408c12de899021230396aa7.jpg,Hampstead Theatre| animals| roof
How many stories high is the Soho Theatre?,six,3660026b2789078ae449a2193167bc69,61db7a02b15b7a72eed608f5a6105de6.jpg,Soho Theatre| stories high
Are there people out in front of the Gielgud Theatre?,yes,2975029acc55e10179adfb759a983af7,ed7b6754e3047dfa218a6f4aba0d1f1f.JPG,Gielgud Theatre| people
What is walking in front of Bush Theatre in the photo?,people,8df4601e5b3d1a7374a3c4019c2d41cb,8151df9c1015839d72347d45711fafaf.jpg,Bush Theatre| photo| what is walking in front
How many balconies are in this photo of a Polo Grounds?,one,3d07f5e6821849ade2b244e309149859,afc07e7d915259b50ac70884925b94bf.jpg,photo| Polo Grounds| balconies
Is there a fence around the outside of the Cotton Bowl (stadium)?,yes,ecca2095f71965b7370af2a75a16f63d,ecca2095f71965b7370af2a75a16f63d.jpg,Cotton Bowl (stadium)| fence
Where do people sit at Nickerson Field?,bleachers,4075fb153249a11de2570be2ed72819b,ebb4ef73d42d150d73941fda483334d8.JPG,Nickerson Field| seating
What is Robert Altman wearing on his left arm?,watch,31f1a0b8a95f302cc89153fc1c0dc592,3dd9782d84075343d17a49933f1095da.jpg,Robert Altman| left arm| clothing
What are the two girls sitting on on the Providence (American TV Series) poster?,swing,96de1aa8a7242b7c9105ce260effa13b,e5d13fe8c0532a35cf8dd34f2ed0485d.jpg,two girls| Providence (American TV Series)| poster
